-1.82255	-1.9
1.82255	1.9
-2.31719	-2.3
-0.999114	-1.1
-0.999114	-0.9
0.999114	0.9
0.999114	1.1
-2.04455	-2.1
2.04455	2.1
-0.802501	-0.9
-0.802501	-0.7
0.802501	0.7
0.802501	0.9
-0.254496	-0.3
0.254496	0.3
-1.4971	-1.5
1.4971	1.3
1.4971	1.5
-0.034591	-0.0999999
0.034591	-0.0999999
-0.684783	-0.7
0.684783	0.7
-1.52274	-1.5
1.52273	1.5
-1.27801	-1.3
1.27801	1.3
-0.252826	-0.3
0.252826	0.3
-0.738821	-0.7
0.738821	0.7
-2.43371	-2.3
-0.119316	-0.0999999
0.119316	0.1
-2.43684	-2.3
-0.186068	-0.3
-0.186068	-0.0999999
0.186068	0.1
-0.152257	-0.0999999
0.152257	0.1
-1.94315	-1.9
1.94315	1.9
-1.96531	-1.9
1.96531	1.9
-1.65506	-1.7
1.65506	1.7
-0.130957	-0.3
-0.130957	-0.0999999
-1.81262	-1.7
1.81262	1.9
-0.302582	-0.3
0.302582	0.3
-1.68386	-1.7
1.68386	1.7
-2.32146	-2.3
-0.354126	-0.3
0.354126	0.3
-0.641463	-0.7
0.641463	0.7
-0.367241	-0.3
0.367241	0.3
-0.138668	-0.0999999
0.138668	0.1
1.72497	1.7
-1.55888	-1.7
1.55888	1.5
-1.37726	-1.3
1.37726	1.3
-1.0523	-1.1
1.0523	1.1
-0.576338	-0.5
0.576338	0.5
-0.573005	-0.5
0.573005	0.5
-0.706958	-0.7
0.706958	0.7
-1.91508	-1.9
1.91508	1.9
-1.20826	-1.1
1.20826	1.3
-1.89229	-1.9
-1.60629	-1.7
1.60629	1.5
-1.7921	-1.7
1.7921	1.7
-2.34266	-2.3
-2.23116	-2.3
-1.13747	-1.1
1.13747	1.1
-0.635726	-0.7
0.635726	0.7
-0.628812	-0.7
0.628812	0.7
-0.144158	-0.0999999
0.144158	0.1
-0.0650093	-0.0999999
0.0650093	0.1
-2.25933	-2.3
-0.838049	-0.9
0.838049	0.9
-0.439257	-0.5
0.439257	0.5
-1.95212	-1.9
1.95212	1.9
-0.127861	-0.0999999
0.127861	-0.0999999
0.127861	0.3
-0.409257	-0.5
-0.409257	-0.3
0.409257	0.3
0.409257	0.5
-0.361	-0.3
0.361	0.3
-1.76776	-1.7
1.76776	1.7
-1.11798	-1.1
1.11798	1.1
-1.7802	-1.7
1.7802	1.7
-1.25632	-1.3
1.25632	1.3
-0.747545	-0.7
0.747545	0.7
-1.37193	-1.3
1.37193	1.3
1.37193	1.5
-0.604645	-0.5
0.604645	0.7
-1.70294	-1.7
1.70294	1.7
-1.4877	-1.5
1.4877	1.5
-0.490246	-0.5
0.490246	0.5
-0.379052	-0.3
0.379052	0.3
0.379052	0.5
-1.61853	-1.7
-2.41879	-2.3
-1.20847	-1.3
1.20847	1.3
-2.42263	-2.3
-0.874686	-0.9
-0.874686	-0.7
0.874686	0.9
-0.135118	-0.0999999
0.135118	0.1
-0.438286	-0.5
0.438286	0.5
-2.39295	-2.3
-0.0914538	-0.0999999
0.0914538	0.1
0.34047	0.3
-1.11879	-1.1
1.11879	1.1
-2.32131	-2.3
-1.46169	-1.5
1.46169	1.5
-0.864182	-0.9
0.864182	0.9
-1.94124	-1.9
1.94124	1.9
-0.618112	-0.7
0.618112	0.7
-1.56771	-1.5
1.56771	1.5
-0.315227	-0.3
0.315227	0.3
-1.81845	-1.9
1.81845	1.9
0.561338	0.7
-0.286706	-0.3
0.286706	0.3
-1.49527	-1.5
1.49527	1.5
-0.748059	-0.7
0.748059	0.7
-0.911756	-0.9
0.911756	0.9
-0.211115	-0.3
0.211115	0.1
-1.92651	-1.9
1.92651	1.9
-0.869456	-0.9
0.869456	0.9
-1.53096	-1.5
1.53096	1.5
-1.89863	-1.9
1.89863	1.9
-0.835577	-0.9
-0.835577	-0.7
0.835577	0.9
-2.10032	-2.1
2.10032	2.1
-1.31486	-1.3
1.31486	1.3
-0.650015	-0.7
0.650015	0.7
-0.327808	-0.3
0.327808	0.3
-1.22263	-1.3
1.22263	1.3
-2.44019	-2.3
-0.815901	-0.9
0.815901	0.9
-1.59641	-1.5
1.59641	1.5
-2.13545	-2.1
2.13545	2.1
-2.05462	-2.1
2.05462	2.1
-0.677341	-0.7
0.677341	0.7
-1.75645	-1.9
-1.75645	-1.7
1.75645	1.7
-0.260445	-0.3
0.260445	0.3
-1.22091	-1.3
-1.22091	-1.1
1.22091	1.3
-0.717439	-0.7
0.717439	0.7
-1.34221	-1.3
1.34221	1.3
-0.206335	-0.0999999
0.206335	0.1
-0.958771	-0.9
0.958771	0.9
-1.92986	-1.9
1.92986	1.9
-1.88736	-1.9
1.88736	1.9
-0.664737	-0.7
0.664737	0.7
-2.08372	-2.1
2.08372	2.1
-1.75636	-1.7
1.75636	1.7
-1.47784	-1.5
1.47784	1.5
-0.122404	-0.0999999
0.122404	0.1
-0.773028	-0.9
-0.773028	-0.7
0.773028	0.7
-1.66349	-1.7
1.66349	1.7
-0.839547	-0.9
0.839547	0.9
-1.01729	-1.1
1.01729	1.1
-2.44954	-2.3
-0.452212	-0.5
0.452212	0.5
-1.88576	-1.9
1.88576	1.9
-1.60449	-1.7
1.60449	1.7
-0.192053	-0.3
-0.192053	-0.0999999
0.192053	0.1
0.192053	0.3
-1.41025	-1.5
1.41025	1.3
1.41025	1.5
-2.36379	-2.3
-0.102846	-0.0999999
0.102846	0.1
-1.48311	-1.5
1.48311	1.5
-0.302401	-0.3
0.302401	0.3
-0.607356	-0.7
0.607356	0.7
-1.74144	-1.7
1.74144	1.7
-2.31119	-2.3
2.31119	2.1
-1.08173	-1.1
1.08173	1.1
-1.6763	-1.7
1.6763	1.7
-0.906305	-0.9
0.906305	0.9
0.906305	1.1
-1.80686	-1.9
1.80686	1.9
-0.811185	-0.7
0.811185	0.7
-2.40864	-2.3
-2.10695	-2.1
2.10695	2.1
-2.2558	-2.3
-0.787066	-0.9
0.787066	0.7
-0.467944	-0.5
0.467944	0.5
-0.90908	-0.9
0.90908	0.9
-0.238714	-0.3
0.238714	0.3
-0.556993	-0.5
0.556993	0.5
0.556993	0.7
-1.60311	-1.7
1.60311	1.7
0.834724	0.9
-1.94184	-1.9
1.94184	1.9
-1.52769	-1.5
1.52769	1.5
-1.41661	-1.5
1.41661	1.5
-0.0715554	-0.3
-0.0715554	-0.0999999
0.0715554	0.1
-0.333992	-0.3
0.333992	0.3
-0.313397	-0.3
0.313397	0.3
-0.899628	-0.9
0.899628	0.9
-1.71631	-1.7
1.71631	1.7
-2.15164	-2.1
2.15164	2.1
-0.324881	-0.3
0.324881	0.3
-0.752934	-0.7
0.752934	0.7
-0.233996	-0.3
0.233996	0.3
0.581694	0.7
-1.53568	-1.5
1.53568	1.5
-2.32222	-2.3
-1.31813	-1.3
